onset	duration	trial_type	response_time
4.015139	3.531490	event_friend_reward	0.847647
4.015139	33.500000	block_friend_reward	n/a
8.317508	3.529925	event_friend_neutral	0.795235
12.614535	3.527376	event_friend_reward	0.898699
16.897560	3.530203	event_friend_punish	0.381628
21.181183	3.528336	event_friend_reward	0.414515
25.464346	3.526641	event_friend_reward	0.481687
29.747606	3.526823	event_friend_reward	0.864799
34.031277	3.525236	event_friend_reward	0.448153
49.651447	3.528980	event_stranger_punish	0.794418
49.651447	33.500000	block_stranger_punish	n/a
54.021550	3.527083	event_stranger_neutral	0.440791
58.372375	3.529022	event_stranger_punish	0.356596
62.723660	3.526717	event_stranger_punish	0.438716
67.070630	3.527719	event_stranger_reward	0.475121
71.417600	3.527682	event_stranger_punish	0.444837
75.770996	3.529327	event_stranger_punish	0.307939
80.119670	3.527585	event_stranger_punish	0.375588
91.748230	3.526595	event_stranger_reward	0.847524
91.748230	33.500000	block_stranger_reward	n/a
96.087890	3.525339	event_stranger_reward	0.474333
100.434120	3.526574	event_stranger_neutral	0.578488
104.769500	3.528525	event_stranger_reward	0.409529
109.119446	3.525487	event_stranger_reward	0.359443
113.468640	3.526427	event_stranger_neutral	0.393543
117.816870	3.526817	event_stranger_reward	0.395224
122.152596	3.526590	event_stranger_reward	0.359930
135.704900	3.525179	event_computer_reward	0.707366
135.704900	33.500000	block_computer_reward	n/a
139.998140	3.526104	event_computer_reward	0.447597
144.280730	3.526869	event_computer_reward	0.897961
148.564010	3.526752	event_computer_reward	0.847797
152.847140	3.525005	event_computer_reward	0.481707
157.130620	3.524134	event_computer_reward	0.333121
161.413820	3.527457	event_computer_punish	0.381676
165.697140	3.526662	event_computer_punish	0.931283
177.234560	3.527392	event_friend_punish	1.427089
177.234560	33.500000	block_friend_punish	n/a
181.532100	3.527806	event_friend_reward	0.412680
185.813890	3.526887	event_friend_punish	0.398029
190.097340	3.526034	event_friend_punish	0.497735
194.380480	3.527265	event_friend_reward	0.564516
198.663680	3.526718	event_friend_punish	0.381307
202.946950	3.525682	event_friend_punish	0.481276
207.230210	3.526599	event_friend_punish	0.364714
222.765720	3.525061	event_computer_punish	0.629412
222.765720	33.500000	block_computer_punish	n/a
227.046900	3.526814	event_computer_reward	0.931265
231.330120	3.527182	event_computer_punish	0.731380
235.613720	3.527083	event_computer_punish	0.430974
239.896960	3.525641	event_computer_punish	0.381214
244.180370	3.526803	event_computer_punish	0.597974
248.463420	3.525307	event_computer_punish	0.548325
252.746920	3.526702	event_computer_reward	0.498377
266.280700	3.526098	event_computer_reward	1.014216
266.280700	33.500000	block_computer_reward	n/a
270.563480	3.526132	event_computer_reward	0.881411
274.846620	3.526005	event_computer_reward	0.348469
279.130100	3.524962	event_computer_reward	0.348131
283.413330	3.527481	event_computer_punish	0.314595
287.696600	3.526384	event_computer_neutral	0.448284
291.979860	3.527121	event_computer_reward	0.331646
296.263280	3.525648	event_computer_reward	0.781399
311.881870	3.525981	event_stranger_reward	0.929608
311.881870	33.500000	block_stranger_punish	n/a
316.241500	3.526923	event_stranger_punish	0.436618
320.586330	3.525611	event_stranger_punish	0.508243
324.932040	3.526358	event_stranger_punish	0.312517
329.270400	3.528297	event_stranger_reward	0.307515
333.619300	3.527388	event_stranger_punish	0.542537
337.968140	3.526982	event_stranger_punish	0.459975
342.315730	3.525402	event_stranger_punish	0.412176
355.849150	3.526130	event_computer_punish	0.912070
355.849150	33.500000	block_computer_punish	n/a
360.129800	3.527040	event_computer_reward	0.364791
364.412900	3.526329	event_computer_punish	0.331677
368.696440	3.525765	event_computer_punish	0.314870
372.979500	3.524641	event_computer_punish	0.364732
377.263150	3.525980	event_computer_punish	0.314527
381.546260	3.526984	event_computer_neutral	0.531316
385.829500	3.527379	event_computer_punish	0.414765
